Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-04,Thursday,TRUE,09:32:00,"('21600CE', '21600PE')",71.95,False,,12.280500000000007,12.280500000000007
2024-01-11,Thursday,TRUE,09:32:00,"('21700CE', '21700PE')",75.3,False,,19.647,19.647
2024-01-18,Thursday,TRUE,09:32:00,"('21400CE', '21400PE')",110.19999999999999,False,,46.94799999999999,46.94799999999999
2024-01-25,Thursday,TRUE,09:32:00,"('21450CE', '21400PE')",104.19999999999999,False,,53.85799999999998,53.85799999999998
2024-02-01,Thursday,TRUE,09:32:00,"('21900CE', '21550PE')",86.8,False,,85.83200000000001,85.83200000000001
2024-02-08,Thursday,TRUE,09:32:00,"('22000CE', '22000PE')",117.7,True,11:02:00,-116.42699999999999,-116.42699999999999
2024-02-15,Thursday,TRUE,09:32:00,"('21900CE', '21850PE')",95.8,False,,84.092,84.092
2024-02-22,Thursday,TRUE,09:32:00,"('22000CE', '21950PE')",118.2,True,14:51:00,-90.232,-90.232
2024-02-29,Thursday,TRUE,09:32:00,"('22050CE', '21900PE')",87.05000000000001,False,,86.07950000000001,86.07950000000001
2024-03-07,Thursday,TRUE,09:32:00,"('22500CE', '22500PE')",101.7,False,,94.183,94.183
2024-03-14,Thursday,TRUE,09:32:00,"('22050CE', '21950PE')",104.4,False,,6.906000000000002,6.906000000000002
2024-03-21,Thursday,TRUE,09:32:00,"('22000CE', '22000PE')",94.4,False,,86.306,86.306
2024-03-28,Thursday,TRUE,09:32:00,"('22250CE', '22250PE')",97.94999999999999,True,10:40:00,-76.92949999999999,-76.92949999999999
2024-04-04,Thursday,TRUE,09:32:00,"('22500CE', '22450PE')",101.19999999999999,True,10:53:00,-88.26200000000003,-88.26200000000003
2024-04-10,Wednesday,TRUE,09:32:00,"('22700CE', '22700PE')",102.75,False,,47.67249999999999,47.67249999999999
2024-04-18,Thursday,TRUE,09:32:00,"('22250CE', '22250PE')",92.8,True,13:26:00,-163.328,-163.328
2024-04-25,Thursday,TRUE,09:32:00,"('22350CE', '22350PE')",103.65,True,13:45:00,-78.98650000000002,-78.98650000000002
2024-05-02,Thursday,TRUE,09:32:00,"('22650CE', '22650PE')",112.1,False,,109.379,109.379
2024-05-09,Thursday,TRUE,09:32:00,"('22300CE', '22200PE')",97.85,True,12:57:00,-80.7285,-80.7285
