Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-05,Friday,TRUE,09:36:00,"('72100CE', '72100PE')",218.1,False,,141.57375000000002,141.57375000000002
2024-01-12,Friday,TRUE,09:36:00,"('72000CE', '72000PE')",228.05,True,10:07:00,-195.20062500000003,-195.20062500000003
2024-01-19,Friday,TRUE,09:36:00,"('71800CE', '71800PE')",322.85,False,,203.11437500000002,203.11437500000002
2024-01-25,Thursday,TRUE,09:36:00,"('71000CE', '70700PE')",299.8,False,,284.9525,284.9525
2024-02-02,Friday,TRUE,09:36:00,"('72400CE', '72400PE')",343.20000000000005,True,11:14:00,-277.44,-277.44
2024-02-09,Friday,TRUE,09:36:00,"('71800CE', '71500PE')",337.65,False,,333.279375,333.279375
2024-02-16,Friday,TRUE,09:36:00,"('72500CE', '72100PE')",293.54999999999995,False,,289.730625,289.730625
2024-02-23,Friday,TRUE,09:36:00,"('73300CE', '73300PE')",351.35,False,,189.85812500000003,189.85812500000003
2024-03-01,Friday,TRUE,09:36:00,"('73200CE', '72700PE')",317.1,True,11:37:00,-245.16374999999994,-245.16374999999994
2024-03-07,Thursday,TRUE,09:36:00,"('74100CE', '74100PE')",314.35,False,,290.820625,290.820625
2024-03-15,Friday,TRUE,09:36:00,"('72900CE', '72700PE')",287.4,False,,224.80749999999998,224.80749999999998
2024-03-22,Friday,TRUE,09:36:00,"('72600CE', '72600PE')",378.5,False,,140.36875,140.36875
2024-03-28,Thursday,TRUE,09:36:00,"('73400CE', '73400PE')",310.25,True,11:01:00,-249.07812500000006,-249.07812500000006
2024-04-05,Friday,TRUE,09:36:00,"('74200CE', '74000PE')",344.05,False,,290.499375,290.499375
2024-04-12,Friday,TRUE,09:36:00,"('74800CE', '74800PE')",314.35,True,12:16:00,-554.0418750000001,-554.0418750000001
2024-04-19,Friday,TRUE,09:36:00,"('72300CE', '71700PE')",325.8,True,13:51:00,-276.1224999999999,-276.1224999999999
2024-04-26,Friday,TRUE,09:36:00,"('74400CE', '74300PE')",340.85,True,15:07:00,-260.910625,-260.910625
2024-05-03,Friday,TRUE,09:36:00,"('75100CE', '74800PE')",323.35,True,10:22:00,-292.24187499999994,-292.24187499999994
2024-05-10,Friday,TRUE,09:36:00,"('72800CE', '72700PE')",345.9,False,,305.07624999999996,305.07624999999996
2024-05-17,Friday,TRUE,09:36:00,"('73500CE', '73400PE')",366.65,False,,-53.98312500000004,-53.98312500000004
2024-05-24,Friday,TRUE,09:36:00,"('75500CE', '75400PE')",350.75,False,,346.115625,346.115625
2024-05-31,Friday,TRUE,09:36:00,"('74700CE', '74300PE')",322.8,False,,-19.73499999999999,-19.73499999999999
2024-06-07,Friday,TRUE,09:36:00,"('75900CE', '74900PE')",306.6,True,11:46:00,-313.08249999999987,-313.08249999999987
2024-06-14,Friday,TRUE,09:36:00,"('76600CE', '76600PE')",311.2,False,,-85.19000000000001,-85.19000000000001
2024-06-21,Friday,TRUE,09:36:00,"('77700CE', '77600PE')",333.6,True,10:48:00,-298.0199999999999,-298.0199999999999
2024-06-28,Friday,TRUE,09:36:00,"('79600CE', '79300PE')",312.35,False,,38.94562500000002,38.94562500000002
2024-07-05,Friday,TRUE,09:36:00,"('79500CE', '79500PE')",331.65,False,,-170.09562500000004,-170.09562500000004
2024-07-12,Friday,TRUE,09:36:00,"('80200CE', '80200PE')",374.25,True,10:54:00,-334.328125,-334.328125
2024-07-19,Friday,TRUE,09:36:00,"('81300CE', '81100PE')",361.85,False,,-137.773125,-137.773125
2024-07-26,Friday,TRUE,09:36:00,"('80400CE', '80400PE')",374.25,True,12:44:00,-290.3281250000001,-290.3281250000001
2024-08-02,Friday,TRUE,09:36:00,"('81300CE', '81100PE')",339.20000000000005,False,,215.46000000000004,215.46000000000004
2024-08-09,Friday,TRUE,09:36:00,"('79900CE', '79600PE')",303.75,False,,299.803125,299.803125
2024-08-16,Friday,TRUE,09:36:00,"('80000CE', '79900PE')",339.0,True,10:27:00,-265.7375,-265.7375
2024-08-23,Friday,TRUE,09:36:00,"('81000CE', '81000PE')",340.70000000000005,False,,250.34125000000006,250.34125000000006
2024-08-30,Friday,TRUE,09:36:00,"('82500CE', '82200PE')",324.9,False,,320.68875,320.68875
2024-09-06,Friday,TRUE,09:36:00,"('82000CE', '81700PE')",443.45,False,,-79.89312500000008,-79.89312500000008
2024-09-13,Friday,TRUE,09:36:00,"('82900CE', '82900PE')",379.55,False,,366.805625,366.805625
2024-09-20,Friday,TRUE,09:36:00,"('83300CE', '83100PE')",353.75,True,09:56:00,-291.671875,-291.671875
2024-09-27,Friday,TRUE,09:36:00,"('85900CE', '85900PE')",267.5,False,,-62.84375,-62.84375
2024-10-04,Friday,TRUE,09:36:00,"('82300CE', '82200PE')",397.65,True,10:45:00,-367.12062499999996,-367.12062499999996
2024-10-11,Friday,TRUE,09:36:00,"('81400CE', '81400PE')",310.65,False,,288.76687499999997,288.76687499999997
2024-10-18,Friday,TRUE,09:36:00,"('80600CE', '80600PE')",339.8,True,12:25:00,-299.8974999999999,-299.8974999999999
2024-10-25,Friday,TRUE,09:36:00,"('80100CE', '79900PE')",335.4,True,12:24:00,-335.2925,-335.2925
2024-10-31,Thursday,TRUE,09:36:00,"('79700CE', '79700PE')",326.9,False,,12.713750000000012,12.713750000000012
2024-11-08,Friday,TRUE,09:36:00,"('79600CE', '79300PE')",365.1,False,,360.43625,360.43625
2024-11-14,Thursday,TRUE,09:36:00,"('78000CE', '77600PE')",301.85,False,,279.62687500000004,279.62687500000004
2024-11-22,Friday,TRUE,09:36:00,"('78000CE', '77300PE')",351.15,True,13:58:00,-274.889375,-274.889375
2024-11-29,Friday,TRUE,09:36:00,"('79900CE', '78700PE')",327.35,False,,323.158125,323.158125
2024-12-06,Friday,TRUE,09:36:00,"('82100CE', '81500PE')",364.35,False,,359.695625,359.695625
2024-12-13,Friday,TRUE,09:36:00,"('80900CE', '80700PE')",328.95,True,10:21:00,-257.161875,-257.161875
2024-12-20,Friday,TRUE,09:36:00,"('79800CE', '78900PE')",319.95,True,09:49:00,-328.649375,-328.649375
2024-12-27,Friday,TRUE,09:36:00,"('78700CE', '78700PE')",380.5,False,,374.09375,374.09375
